loan_word,original_word
司冒而,small
可卡因,cocaine
可可,cocoa
可可仔,cocoa
史密斯,Smith
可待因,codeine
古戈爾普勒克斯,googolplex
古柯,coca
司的克,stick
史萊姆,slime
史蒂文,Stephen
史蒂芬,Stephen
古迪納夫,Goodenough
古高爾,googol
吖丁啶,azetidine
吉他,guitar
吉列,cutlet
吉利丁,gelatin
吉卜賽,Gypsy
吐司,toast
吖啶,acridine
吖嗪,azine
吉士,cheese
吉士打,custard
吉尼斯,Guinness
吉布地,Djibouti
吉布提,Djibouti
吉普,jeep
吉普賽,Gypsy
吉爾摩,Gilmore
吐瓦魯,Tuvalu
吉米,Jimmy
吡咯,pyrrole
吲哚,indole
呋咱,furazan
吡唑,pyrazole
吲唑,indazole
吡啶,pyridine
吡喃,pyran
呋喃,furan
吡嗪,pyrazine
吩嗪,phenazine
吞拿,tuna
咕𠱸,cushion
咔唑,carbazole
咖哩,curry
咔啉,carboline
咕啉,corrin
咕喱,coolie
咖喱,curry
呫噸,xanthene
周打,chowder
咪仙,streptomycin
哈佛,Harvard
哈佬,hello
咪唑,imidazole
哌啶,piperidine
哌嗪,piperazine
哈嘍,hello
哈囉,hello
哈士奇,husky
品客,Pringle
哈羅,hello
咪錶,meter
哥倫布,Columbus
哥士的,caustic
哥布林,goblin
哥德,Goth
哥斯達黎加,Costa Rica
哥爾夫,golf
哥特,Goth
唐納德,Donald
哥羅芳,chloroform
啤梨,pear
啤機,press
喬丹,Jordan
喹唑啉,quinazoline
喹啉,quinoline
啫喱,jelly
喹喔啉,quinoxaline
喼弗,keep fit
喀斯特,karst
喬治,George
喬治亞,Georgia
喼頓,captain
喀麥隆,Cameroon
嗎啉,morpholine
嗎啡,morphine
嗨嘍,hello
嘌呤,purine
嘧啶,pyrimidine
噁唑,oxazole
噌啉,cinnoline
嘟嘟鳥,dodo
噻吩,thiophene
噻唑,thiazole
噠嗪,pyridazine
噻嗪,thiazine
嚦峇,driver
固本,coupon
圖樣圖森破,too young
圖瓦盧,Tuvalu
圖靈,Turing
土雞,Turkey
圭亞那,Guyana
地奈德,desonide
地西泮,diazepam
地高辛,digoxin
坎盧普斯,Kamloops
坦尚尼亞,Tanzania
坦桑尼亞,Tanzania
埃及,Egypt
基佬,gay
域多利,Victoria
培根,bacon
堪培拉,Canberra
塞內加爾,Senegal
塞地,cedi
塞壬,siren
塔崩,tabun
塔希提,Tahiti
塞拉利昂,Sierra Leone
塔斯馬尼亞,Tasmania
塞特,setter
塔瑪拉,Tamara
塔羅牌,tarot
壓克力,acrylic
壚坶,loam
士叻,shellac
士哥,score
士啤,spare
士多,store
士多啤梨,strawberry
士巴拿,spanner
士擔,stamp
士的,stick
士碌架,snooker
夏威夷,Hawaii
多倫多,Toronto
多哥,Togo
多士,toast
多巴,dopa
多朗多,Toronto
多馬,Thomas
多默,Thomas
大拉斯,dollars
大統一,grand unification
大葛樓,court
天拿水,thinner
夸克,quark
夾克,jacket
奈及利亞,Nigeria
奈奎斯特,Nyquist
奈拉,naira
奎寧,quinine
奎松,Quezon City
奧克蘭,Auckland
奧古斯丁,Augustine
奧巴馬,Obama
奧斯汀,Austen
奧林匹克,Olympic
奧爾丁頓,Aldington
奧爾德里奇,Aldridge
奧爾科特,Alcott
奧特萊斯,outlets
奧珀瑟姆,opossum
奶思,nice
好市圍,Hurstville
好立克,Horlicks
好萊塢,Hollywood
姆巴巴內,Mbabane
威亞,wire
威化,wafer
威士忌,whisky
威尼斯,Venice
威廉姆斯,Williams
威廉斯,Williams
威爾士,Wales
威爾遜,Wilson
威靈頓,Wellington
媽蛋,madman
孖結,market
安乃近,Analgin
安卓,Android
安可,encore
安哥,encore
安培,ampere
安士,ounce
安多芬,endorphin
安大略,Ontario
安妮,Anne
安娜,Anna
安德森,Anderson
安東尼婭,Antonia
安琪莉可,Angelique
安納海姆,Anaheim
安迪,Andy
安那其,anarchy
安那翰,Anaheim
安順,Anson
宏都拉斯,Honduras
宙斯,Zeus
密司,miss
富拉,Fula
寶活,Burwood
尊巴,Zumba
尖頭鰻,gentleman
尤克里里,ukulele
尤加利,eucalyptus
尤金,Eugene
尼加拉瓜,Nicaragua
尼古丁,nicotine
尼哥,nigger
尼日利亞,Nigeria
尼龍,nylon
尾利畔,Melbourne
屋崙,Auckland
山埃,cyanide
山姆,Sam
山旦寸,San Antonio
山達基,Scientology
岡比亞,Gambia
崴仔,wire
川普,Trump
巧克力,chocolate
差頭,charter
巴仙,percent
巴勒斯坦,Palestine
巴哈馬,Bahamas
巴哥,pug
巴士,bus
巴尼,Barney
巴巴多斯,Barbados
巴巴拉,Barbara
巴布爾,Babur
巴打,brother
巴拉克,Barack
巴拉圭,Paraguay
巴拿馬,Panama
巴斯,Bath
巴比,Babbitt
巴比特,Babbitt
巴爾幹,Balkan
巴祖卡,bazooka
巴貝多,Barbados
巴里,Barrie
巴雷特,Barrett
布丁,pudding
布什,Bush
市作頓,Stockton
布冧,plum
布列塔尼,Brittany
布加勒斯特,Bucharest
布希,Bush
布拉干,Bulacan
布拉格,Prague
布朗,Brown
布朗克斯,Bronx
布朗士,Bronx
布朗尼,brownie
布林,plum
布殊,Bush
布洛芬,ibuprofen
布甸,pudding
布萊斯,Bryce
布里斯本,Brisbane
布里斯班,Brisbane
布里茲涅夫,Brezhnev
布魯諾,Bruno
希契科克,Hitchcock
帕勞,Palau
帕尼尼,panini
帛琉,Palau
帝力,Dili
幫浦,pump
干邑,cognac
幺匿,unit
幾維鳥,kiwi
床破,Trump
底比斯,Thebes
底特律,Detroit
庫克,Pinyin
康利,Conley
康密興,commission
龐克,punk
強尼,Johnny
彌利堅,America
彌賽亞,Messiah
彭斯,Pence
彼拉提斯,Pilates
得莫克拉西,democracy
德司,taxi
德士,taxi
德律風,telephone
德比,derby
德莫克拉西,democracy
德謨克拉西,democracy
德里,Delhi
德魯伊,druid
忌廉芝士,cream cheese
快勞,file
恰恰,cha-cha
恤髮,set
悉尼,Sydney
惠靈頓,Wellington
悶騷,man show
愛丁堡,Edinburgh
意大利,Italy
愛德華,Edward
愛斯基摩,Eskimo
愛斯基摩人,Eskimo
愛格,erg
愛沙尼亞,Estonia
愛爾蘭,Ireland
愛麗斯,Alice
愛麗絲,Alice
戤司,gas
戴奧辛,dioxin
戴維斯,Davis
扎啤,draft beer
打call,Pinyin
打吡,derby
打茄輪,cannon
托利,Tory
托尼,Tony
托拉斯,trust
托馬斯,Thomas
抓馬,drama
拉丁,Latin
拜占庭,Byzantine
拉布拉多,Labrador
拉拉,lesbian
拉斯維加斯,Las Vegas
拉特,lat
拜登,Biden
拍紙簿,pad
披耶挪,piano
披薩,pizza
拓都,total
按乃近,Analgin
按揭,mortgage
拷貝,copy
拿鐵,latte
捷克,Czech
捷克斯洛伐克,Czechoslovakia
探戈,tango
提格雷語,Tigre
插蘇,socket
搞爾,goal
摩哆,motor
摩打,motor
摩托,motor
摩爾,mole
摩爾門,Mormon
摩登,modern
摩門,Mormon
摩門特,moment
撲克,poker
撒哈拉,Sahara
撲落,plug
放克,funk
文拉法辛,venlafaxine
斐濟,Fiji
斯卡,ska
斯坦,Stan
斯洛伐克,Slovak
斯芬克斯,sphinx
斯蒂芬,Stephen
斯里蘭卡,Sri Lanka
斯高沙,Scotia
新加坡,Singapore
新地,sundae
方棚,transformer
明尼亞波利斯,Minneapolis
明尼蘇達,Minnesota
明尼阿波利斯,Minneapolis
星加坡,Singapore
晒士,size
晚霞子,white shirt
智利,Chile
普利昂,prion
普拉提,Pilates
普林,purine
普渡,pudu
曼克頓,Manhattan
曼哈頓,Manhattan
曼徹斯特,Manchester
朋克,punk
木斯里,muesli
朱古力,chocolate
杜冷丁,dolantin
杜拜,Dubai
杜林,Durham
東加,Tonga
果占,jam
林肯,Lincoln
杯葛,boycott
柯卡布拉,kookaburra
柴可夫斯基,Tchaikovsky
柏斯,Perth
柯林頓,Clinton
查理,Charlie
枯茗,cumin
格拉摩根,Glamorgan
桑拿,sauna
格林威治,Greenwich
格林納達,Grenada
格瑞那達,Grenada
根西,Guernsey
梭哈,show hand
梵啞鈴,violin
梵婀玲,violin
梳打,soda
梵阿玲,violin
標參,ransom
樂普,loop
樂高,Lego
橋接,bridge
樸茨茅斯,Portsmouth
樸落,plug
歇斯底里,hysteria
歐姆,ohm
歐巴馬,Obama
比基尼,bikini
比拉魚,piranha
比爾,Pinyin
比特,bit
比薩,pizza
毛利,Maori
毛里塔尼亞,Mauritania
民鐵吾,Manhattan
水門汀,cement
沙丁,sardine
沙司,sauce
沙士,SARS
沙展,sergeant
沙律,salad
沙拉,salad
沙斯,SARS
沃特斯,Waters
沙甸,sardine
沙發,sofa
沙龍,salon
法克,fuck
泰坦尼克,Titanic
波士,boss
波士頓,Boston
波多黎各,Puerto Rico
波德申,Port Dickson
泰戈爾,Tagore
法拉,farad
法拉第,Faraday
波本,bourbon
波瑟姆,possum
泡立水,polish
法莫替丁,famotidine
法蘭,flange
波蘭,Poland
法蘭絨,flannel
波音,Boeing
派克,parka
派克大衣,parka
派司,pass
洛杉磯,Los Angeles
洪都拉斯,Honduras
海得拉巴,Hyderabad
海德,Hyde
海德拉巴,Hyderabad
海波,sodium hyposulfite
海洛因,heroin
海洛英,heroin
浦西,pussy
海龍,halon
淋巴,lymph
淇淋,cream
湯力水,tonic
湯加,Tonga
渥太華,Ottawa
湯姆,Tom
渡渡鳥,dodo
溫哥華,Vancouver
溫地辟,Winnipeg
溫拿,winner
滑鐵盧,Waterloo
滿地可,Montreal
漢堡,Hamburg
澤西,Jersey
火士令,vaseline
烏帕齊拉,upazila
烏拉圭,Uruguay
烏蘇懷亞,Ushuaia
烏諾,Uno
烏魯姆魯,Woolloomooloo
焦耳,joule
煙士披里純,inspiration
爾格,erg
牛頓,Newton
物蘭池,brandy
特克斯,tex
特拉維夫,Tel Aviv
特朗普,Trump
特洛伊,Troy
狄力,Dili
狗帶,go die
玻利維亞,Bolivia
珀斯,Perth
班巴拉,Bambara
班戟,pancake
琉特琴,lute
瑞思拜,respect
瑪利,Mary
瑪琪琳,margarine
瑣羅亞斯德,Zoroaster
瑪芬,muffin
瑪莉,Mary
瑪麗,Mary
瑪麗亞,Maria
瑪麗蘇,Mary Sue
瓊斯,Jones
瓦特,Watt
甘比亞,Gambia
甘迺迪,Kennedy
申根,Schengen
番斯,face
當機,down
癟三,beg sir
白壁德,Babbitt
白脫,butter
白蘭地,brandy
白金漢,Buckingham
的士,taxi
的士高,disco
皮卡,pickup
皮欽,pidgin
皮欽語,pidgin
皮爾,Peel
皮爾遜,Pierson
盎司,ounce
盎格魯-撒克遜人,Anglo-Saxon
盤尼西林,penicillin
盧安達,Rwanda
盧旺達,Rwanda
盧比,rupee
盧瑟,loser
盧薩卡,Lusaka
直布羅陀,Gibraltar
泵浦,pump
碌士,notes
碧池,bitch
福爾摩斯,Holmes
福爾馬林,formalin
福特,Ford
福瑞,furry
福遍,Fort Bend
科倫坡,Colombo
科文,foreman
穆林,Merlin
突尼西亞,Tunisia
窩夫,waffle
立特,litas
符碌,fluke
米兔,me too
米突,metre
米蘭,Milan
米釐,milli-
米高,Michael
米高梅,Metro-Goldwyn-Mayer
系列,series
約克,York
索尼,Sony
紐約,New York
紐芬蘭,Newfoundland
索菲婭,Sofia
紐西蘭,New Zealand
紐賓士域,New Brunswick
絲打,sister
維也納,Vienna
維京人,Viking
維多利亞,Victoria
維尼綸,vinylon
維格沃姆,wigwam
維薩,Visa
繆思,Muse
繆斯,Muse
羅厘,lorry
羅宋,Russian
羅斯福,Roosevelt
羅曼蒂克,romantic
羅省枝利,Los Angeles
羅茲,Lodz
羅里,lorry
美沙冬,methadone
義大利,Italy
考拉,koala
考文垂,Coventry
老笠,rob
耶和華,Jehovah
耶魯,Yale
聖代,sundae
聖文森及格瑞那丁,Saint Vincent and the Grenadines
肯尼亞,Kenya
肯尼迪,Kennedy
肯德基,Kentucky
胡蘿蔔,flop
脫口秀,show
舍曲林,sertraline
色丁,satin
色士風,saxophone
色拉,salad
艾伯特,Albert
艾士菲,Ashfield
艾奇遜,Acheson
艾滋,AIDS
艾特,at
艾狄生,Addison
艾瑪,Emma
艾絲特,Esther
艾迪生,Addison
艾麗絲,Alice
芝加哥,Chicago
芝士,cheese
花士令,vaseline
芬太尼,fentanyl
芝居力,chocolate
芭芭拉,Barbara
芭蕾,ballet
芬蘭,Finland
英倫,England
茅利塔尼亞,Mauritania
茄哩啡,carefree
茄士咩,cashmere
英格蘭,England
茶包,trouble
莫三比克,Mozambique
莫吉托,mojito
荷巴特,Hobart
莫希托,mojito
莎拉,Sarah
莫斯科,Moscow
莫桑比克,Mozambique
莎樂美,salami
荷爾蒙,hormone
莫耳,mole
荷荷芭,jojoba
菲力,fillet
菲啶,phenanthridine
萘啶,naphthyridine
華夫,waffle
萊姆,lime
菲律濱,Philippine(s)
菲律賓,Philippine(s)
萘普生,naproxen
菲林,film
華沙,Warsaw
華法林,warfarin
華盛頓,Washington
華萊士,Wallace
蒂傑利多,didgeridoo
葛底斯堡,Gettysburg
葉立德,ylide
蓋亞那,Guyana
蒙特內哥羅,Montenegro
蒙特利爾,Montreal
蒙特婁,Montreal
蓋茨,Gates
蔻丹,Cutex
薩克斯,Sax
薩克斯風,saxophone
薩威稜帖,sovereignty
薩德,THAAD
薩拉米,salami
薩摩亞,Samoa
薩摩耶犬,Samoyed
薩斯喀徹溫,Saskatchewan
薩瓦娜,Savannah
薩瓦納,savanna
薩里,Surrey
蘇丹,sultan
蘇伊士,Suez
蘇利南,Suriname
蘇彝士,Suez
蘇打,soda
蘇格蘭,Scotland
蘇里南,Suriname
蘭辛,Lansing
虎列拉,cholera
蛇果,delicious
蝌蝌啃蠟,Coca-Cola
蠟克,lacquer
表爾威,Bellevue
西冷,sirloin
西打,cider
西敏,Westminster
西替利嗪,cetirizine
西林,penicillin
西里爾,Cyril
規那,quina
計順,Quezon City
設得蘭,Shetland
設德蘭,Shetland
詹姆斯,James
諾克斯維爾,Knoxville
謀智,Mozilla
諾華斯高沙,Nova Scotia
諾貝爾,Nobel
謝特,shit
貓本,Melbourne
貝司,bass
貝奧武夫,Beowulf
貝寧,Benin
貝斯,bass
貝爾維尤,Bellevue
貝里斯,Belize
貼士,tips
費多威,Federal Way
費拉,fellah
賀蘭,Holland
賓果,bingo
賴比瑞亞,Liberia
賽博,cyber
賽博格,cyborg
賽因斯,science
賽恩斯,science
賽特,setter
賽璐珞,celluloid
賽蓮,siren
赫爾,Hull
起司,cheese
起士,cheese
車厘子,cherry
車士活,Chatswood
車路士,Chelsea
辛布,Thimphu
辛普森,Simpson
迫力,brake
迪吉里杜管,didgeridoo
迪士尼,Disney
迪拜,Dubai
迪斯科,disco
迪科,disco
迦納,Ghana
迪茂伊,Des Moines
連頓,Renton
達令,darling
達卡,Dhaka
達林,darling
達爾文,Darwin
達玲,darling
達靈,darling
邁亞美,Miami
邁克爾,Michael
邁索爾,Mysore
邁阿密,Miami
那不勒斯,Naples
邦貝克,Bombeck
邱吉爾,Churchill
都柏林,Dublin
酞嗪,phthalazine
酷蓋,cool guy
采采蠅,tsetse
里士滿希爾,Richmond Hill
里斯本,Lisbon
里根,Reagan
金斯敦,Kingston
金氏,Guinness
鈣片,gay
門檻,monkey
開司米,cashmere
開爾文,Kelvin
開羅,Cairo
開許,cash
開麥拉,camera
阿克曼,Ackerman
阿利,Aly
阿利克,Alick
阿勒頗,Aleppo
阿博特,Abbott
阿卡貝拉,a cappella
阿司匹林,aspirin
阿司帕坦,aspartame
阿奇博爾德,Archibald
阿富汗尼,afghani
阿尼林,aniline
阿德拉,Adela
阿德萊德,Adelaide
阿拉斯加,Alaska
阿拉貝拉,Arabella
阿斯匹林,aspirin
阿普唑侖,alprazolam
阿替普酶,alteplase
阿格尼絲,Agnes
阿爾及利亞,Algeria
阿爾巴尼亞,Albania
阿爾弗列德,Alfred
阿特利,Attlee
阿狄森,Addison
阿瑟,Arthur
阿米利亞,Amelia
阿莫西林,amoxicillin
阿華田,Ovaltine
阿諾德,Arnold
阿道夫,Adolph
阿非利加,Africa
阿麗絲,Alice
隑斯林,gasoline
雅威,Yahweh
雅柏文,apartment
雪梨,Sydney
雪茄,cigar
雪達,setter
雷德蒙,Redmond
雷根,Reagan
霍巴特,Hobart
霍金,Hawking
露西亞,Lucia
非死不可,Facebook
額勒金德,elegant
飛洋傘,fiancée
香格里拉,Shangri-La
香檳,champion
香農,Shannon
馬來,Malay
馬來西亞,Malaysia
馬克,Mark
馬克杯,mug
馬克筆,marker
馬利,Mali
馬可,Marco
馬拉松,marathon
馬林巴琴,marimba
馬芝蓮,margarine
馬賽克,mosaic
馬里,Mali
騷凹瑞,sorry
騷莎,salsa
高爾夫,golf
鬧太套,not at all
魂克,funk
魁北克,Quebec
魯冰花,lupin
魯特琴,lute
魯米諾,luminol
鮑勃,Bob
鮑德溫,Baldwin
鴯鶓,emu
鵎鵼,toucan
麥克,Mike
麥克筆,marker
麥克阿瑟,MacArthur
麥克風,microphone
麥可,Michael
麥當勞,MacDonnell
麥當娜,Madonna
麻豆,model
黎巴嫩,Lebanon
黑客松,hackathon
墨巴本,Mbabane
墨爾本,Melbourne
墨西哥,Mexico
墨角蘭,marjoram
